ID,Bilddatei,Name / Bezeichnung,Erkannte Gefäßform,Form SKOS-URI,Form Konfidenz (%),Erkannte Ware/Stil,Ware SKOS-URI,Ware Konfidenz (%),Erkannte Szenen / Motive,Produktionsgebiet,Künstler / Werkstatt,Datierung,Material,Standort,Inventar-Nr.,Beazley-Nr.,Kerameikos Form-URI,Kerameikos Technik-URI,Kerameikos Herkunft-URI,Kerameikos Künstler-URI,Skosmos Link (Form),Skosmos Link (Ware)
bapd_148_1,bapd_148_1.jpg,Apollon auf antiker Pelike,Pelike,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_89023780,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,,ca. 475–425 v. Chr.,Ton,"London, market, Christie's",,BAPD 148,https://kerameikos.org/id/pelike,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_89023780,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_148_2,bapd_148_2.jpg,Apollon auf antiker Pelike,Pelike,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_89023780,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,,ca. 475–425 v. Chr.,Ton,"London, market, Christie's",,BAPD 148,https://kerameikos.org/id/pelike,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_89023780,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_148_3,bapd_148_3.jpg,Apollon auf antiker Pelike,Pelike,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_89023780,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,,ca. 475–425 v. Chr.,Ton,"London, market, Christie's",,BAPD 148,https://kerameikos.org/id/pelike,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_89023780,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_14_1,bapd_14_1.jpg,Herakles auf antiker Halsamphora (BOTKIN CLASS PHRYNOS P),Transportamphora,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_65909227,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,BOTKIN CLASS PHRYNOS P by UNKNOWN,ca. 575–525 v. Chr.,Ton,"New York (N.Y.), private",,BAPD 14,https://kerameikos.org/id/amphora,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/phrynos_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_65909227,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_14_2,bapd_14_2.jpg,Herakles auf antiker Halsamphora (BOTKIN CLASS PHRYNOS P),Transportamphora,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_65909227,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,BOTKIN CLASS PHRYNOS P by UNKNOWN,ca. 575–525 v. Chr.,Ton,"New York (N.Y.), private",,BAPD 14,https://kerameikos.org/id/amphora,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/phrynos_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_65909227,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_14_3,bapd_14_3.jpg,Herakles auf antiker Halsamphora (BOTKIN CLASS PHRYNOS P),Transportamphora,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_65909227,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,BOTKIN CLASS PHRYNOS P by UNKNOWN,ca. 575–525 v. Chr.,Ton,"New York (N.Y.), private",,BAPD 14,https://kerameikos.org/id/amphora,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/phrynos_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_65909227,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_14_4,bapd_14_4.jpg,Herakles auf antiker Halsamphora (BOTKIN CLASS PHRYNOS P),Transportamphora,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_65909227,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,BOTKIN CLASS PHRYNOS P by UNKNOWN,ca. 575–525 v. Chr.,Ton,"New York (N.Y.), private",,BAPD 14,https://kerameikos.org/id/amphora,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/phrynos_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_65909227,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_14_5,bapd_14_5.jpg,Herakles auf antiker Halsamphora (BOTKIN CLASS PHRYNOS P),Transportamphora,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_65909227,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,BOTKIN CLASS PHRYNOS P by UNKNOWN,ca. 575–525 v. Chr.,Ton,"New York (N.Y.), private",,BAPD 14,https://kerameikos.org/id/amphora,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/phrynos_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_65909227,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_14_6,bapd_14_6.jpg,Herakles auf antiker Halsamphora (BOTKIN CLASS PHRYNOS P),Transportamphora,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_65909227,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,BOTKIN CLASS PHRYNOS P by UNKNOWN,ca. 575–525 v. Chr.,Ton,"New York (N.Y.), private",,BAPD 14,https://kerameikos.org/id/amphora,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/phrynos_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_65909227,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_14_7,bapd_14_7.jpg,Herakles auf antiker Halsamphora (BOTKIN CLASS PHRYNOS P),Transportamphora,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_65909227,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,BOTKIN CLASS PHRYNOS P by UNKNOWN,ca. 575–525 v. Chr.,Ton,"New York (N.Y.), private",,BAPD 14,https://kerameikos.org/id/amphora,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/phrynos_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_65909227,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_1518_1,bapd_1518_1.jpg,Apollon auf antiker Lekythos (HAIMON P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,HAIMON P by ISLER,ca. 500–450 v. Chr.,Ton,"Zurich, University",2495,BAPD 1518,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_1518_2,bapd_1518_2.jpg,Apollon auf antiker Lekythos (HAIMON P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,HAIMON P by ISLER,ca. 500–450 v. Chr.,Ton,"Zurich, University",2495,BAPD 1518,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_1518_3,bapd_1518_3.jpg,Apollon auf antiker Lekythos (HAIMON P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,HAIMON P by ISLER,ca. 500–450 v. Chr.,Ton,"Zurich, University",2495,BAPD 1518,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_1518_4,bapd_1518_4.jpg,Apollon auf antiker Lekythos (HAIMON P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,HAIMON P by ISLER,ca. 500–450 v. Chr.,Ton,"Zurich, University",2495,BAPD 1518,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_171_1,bapd_171_1.jpg,Athena auf antiker Hydria (KERCH),Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,KERCH by UNKNOWN,ca. 400–300 v. Chr.,Ton,"Munich, Antikensammlungen",6011,BAPD 171,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_171_10,bapd_171_10.jpg,Athena auf antiker Hydria (KERCH),Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,KERCH by UNKNOWN,ca. 400–300 v. Chr.,Ton,"Munich, Antikensammlungen",6011,BAPD 171,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_171_11,bapd_171_11.jpg,Athena auf antiker Hydria (KERCH),Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,KERCH by UNKNOWN,ca. 400–300 v. Chr.,Ton,"Munich, Antikensammlungen",6011,BAPD 171,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_171_12,bapd_171_12.jpg,Athena auf antiker Hydria (KERCH),Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,KERCH by UNKNOWN,ca. 400–300 v. Chr.,Ton,"Munich, Antikensammlungen",6011,BAPD 171,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_171_13,bapd_171_13.jpg,Athena auf antiker Hydria (KERCH),Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,KERCH by UNKNOWN,ca. 400–300 v. Chr.,Ton,"Munich, Antikensammlungen",6011,BAPD 171,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_171_14,bapd_171_14.jpg,Athena auf antiker Hydria (KERCH),Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,KERCH by UNKNOWN,ca. 400–300 v. Chr.,Ton,"Munich, Antikensammlungen",6011,BAPD 171,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_171_2,bapd_171_2.jpg,Athena auf antiker Hydria (KERCH),Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,KERCH by UNKNOWN,ca. 400–300 v. Chr.,Ton,"Munich, Antikensammlungen",6011,BAPD 171,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_171_3,bapd_171_3.jpg,Athena auf antiker Hydria (KERCH),Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,KERCH by UNKNOWN,ca. 400–300 v. Chr.,Ton,"Munich, Antikensammlungen",6011,BAPD 171,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_171_4,bapd_171_4.jpg,Athena auf antiker Hydria (KERCH),Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,KERCH by UNKNOWN,ca. 400–300 v. Chr.,Ton,"Munich, Antikensammlungen",6011,BAPD 171,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_171_5,bapd_171_5.jpg,Athena auf antiker Hydria (KERCH),Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,KERCH by UNKNOWN,ca. 400–300 v. Chr.,Ton,"Munich, Antikensammlungen",6011,BAPD 171,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_171_6,bapd_171_6.jpg,Athena auf antiker Hydria (KERCH),Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,KERCH by UNKNOWN,ca. 400–300 v. Chr.,Ton,"Munich, Antikensammlungen",6011,BAPD 171,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_171_7,bapd_171_7.jpg,Athena auf antiker Hydria (KERCH),Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,KERCH by UNKNOWN,ca. 400–300 v. Chr.,Ton,"Munich, Antikensammlungen",6011,BAPD 171,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_171_8,bapd_171_8.jpg,Athena auf antiker Hydria (KERCH),Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,KERCH by UNKNOWN,ca. 400–300 v. Chr.,Ton,"Munich, Antikensammlungen",6011,BAPD 171,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_171_9,bapd_171_9.jpg,Athena auf antiker Hydria (KERCH),Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,KERCH by UNKNOWN,ca. 400–300 v. Chr.,Ton,"Munich, Antikensammlungen",6011,BAPD 171,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_172_1,bapd_172_1.jpg,Apollon auf antiker Oinochoe (SHUVALOV P),Oinochoe,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fed2da29,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,SHUVALOV P by MARTELLI,ca. 450–400 v. Chr.,Ton,"Agrigento, Museo Archeologico Regionale",T65,BAPD 172,https://kerameikos.org/id/oinochoe,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fed2da29,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_172_2,bapd_172_2.jpg,Apollon auf antiker Oinochoe (SHUVALOV P),Oinochoe,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fed2da29,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,SHUVALOV P by MARTELLI,ca. 450–400 v. Chr.,Ton,"Agrigento, Museo Archeologico Regionale",T65,BAPD 172,https://kerameikos.org/id/oinochoe,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fed2da29,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_172_3,bapd_172_3.jpg,Apollon auf antiker Oinochoe (SHUVALOV P),Oinochoe,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fed2da29,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,SHUVALOV P by MARTELLI,ca. 450–400 v. Chr.,Ton,"Agrigento, Museo Archeologico Regionale",T65,BAPD 172,https://kerameikos.org/id/oinochoe,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fed2da29,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_177_1,bapd_177_1.jpg,Dionysos auf antiker Kylix (Related to C P),Trinkschale,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_b1d6ebaf,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,Related to C P by BEAZLEY,ca. 600–550 v. Chr.,Ton,"Berlin, Antikensammlung",3755,BAPD 177,https://kerameikos.org/id/kylix,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_b1d6ebaf,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_177_2,bapd_177_2.jpg,Dionysos auf antiker Kylix (Related to C P),Trinkschale,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_b1d6ebaf,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,Related to C P by BEAZLEY,ca. 600–550 v. Chr.,Ton,"Berlin, Antikensammlung",3755,BAPD 177,https://kerameikos.org/id/kylix,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_b1d6ebaf,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_177_3,bapd_177_3.jpg,Dionysos auf antiker Kylix (Related to C P),Trinkschale,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_b1d6ebaf,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,Related to C P by BEAZLEY,ca. 600–550 v. Chr.,Ton,"Berlin, Antikensammlung",3755,BAPD 177,https://kerameikos.org/id/kylix,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_b1d6ebaf,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_187_1,bapd_187_1.jpg,Apollon auf antiker Krater (EUPHRONIOS),Krater,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_4ec3b0ea,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,EUPHRONIOS by SIGNATURE EUXITHEOS by SIGNATURE,ca. 550–500 v. Chr.,Ton,"Cerveteri, Museo Nazionale Archeologico Cerite",,BAPD 187,https://kerameikos.org/id/krater,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/euphronios,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_4ec3b0ea,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_187_2,bapd_187_2.jpg,Apollon auf antiker Krater (EUPHRONIOS),Krater,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_4ec3b0ea,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,EUPHRONIOS by SIGNATURE EUXITHEOS by SIGNATURE,ca. 550–500 v. Chr.,Ton,"Cerveteri, Museo Nazionale Archeologico Cerite",,BAPD 187,https://kerameikos.org/id/krater,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/euphronios,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_4ec3b0ea,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_187_3,bapd_187_3.jpg,Apollon auf antiker Krater (EUPHRONIOS),Krater,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_4ec3b0ea,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,EUPHRONIOS by SIGNATURE EUXITHEOS by SIGNATURE,ca. 550–500 v. Chr.,Ton,"Cerveteri, Museo Nazionale Archeologico Cerite",,BAPD 187,https://kerameikos.org/id/krater,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/euphronios,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_4ec3b0ea,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_187_4,bapd_187_4.jpg,Apollon auf antiker Krater (EUPHRONIOS),Krater,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_4ec3b0ea,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,EUPHRONIOS by SIGNATURE EUXITHEOS by SIGNATURE,ca. 550–500 v. Chr.,Ton,"Cerveteri, Museo Nazionale Archeologico Cerite",,BAPD 187,https://kerameikos.org/id/krater,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/euphronios,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_4ec3b0ea,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
